filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
HKUST-1_no_solvent,-3.503248976,-6.750188548,4.397820424,2.651608468,-1.098680286,0.746699152,-0.750490631,0.532564089,1.106965217,-0.029089555,-0.408922439,0.417312591,0.102645739,-2.19709288,-1.661737433,1.343332864,0.585070139,-0.103711535,0.580463341,0.812360868,-0.306888626,-0.076936572,-0.330982138,0.978738203,-1.132449535,-0.647190522,0.464058905,0.21348906,-0.780076196,-0.962417853,0.447217382,0.299985139,-0.891296953,0.211985301,-0.273618468,0.033720778,-0.302736564,0.949711109,0.179727685,-0.171405925,-0.24709278,-0.11584272,0.727072921,0.220405347,0.438565288,-0.242126674,0.335946016,0.037424597,0.261338106,0.530195789,0.004876323,0.043444501,0.232043791,-0.144262417,0.206419362,0.127714181,-0.057154427,0.308545424,0.433939593,-0.166331306
IITKGP-6_no_solvent,-3.332404152,1.531472153,4.668792832,-1.625646872,0.707542228,-0.403087525,0.2752867,-0.255011162,-0.372155018,0.697460956,0.268627718,-0.480602118,0.84676776,-1.031958652,-0.803205962,-0.165595743,-0.146842939,1.121694996,0.159333371,0.542049533,0.003668486,0.996604585,-0.019731935,0.242627353,0.657122081,-0.217730821,-0.166187922,-0.253998908,0.41909615,-0.242086528,-0.193895817,-0.0694378,-0.390602513,0.789279242,-0.984544428,0.429281901,0.268843228,-0.209357497,0.80826402,0.091560463,-0.22173154,0.016468455,-0.19407931,-0.062199235,0.135024136,-0.041318897,-0.067773676,-0.22116112,0.491788749,0.09318865,0.082557226,-0.033555435,-0.067172479,0.170125294,-0.036255955,-0.196593002,-0.12399654,-0.052261668,-0.146011053,0.220924813
In(tcpp)_no_solvent,-0.230193198,-5.917852286,0.865871277,4.984393393,5.992172059,-3.08479875,0.672890344,3.528608873,-1.162198075,2.854672027,2.90697835,-2.781121363,-0.068467151,0.746929265,1.355357806,0.510241668,0.878724759,2.43823702,-0.26590082,0.789036838,0.20770116,-1.303901208,-0.698325105,0.883333761,-0.423842275,0.168393544,-0.275222132,0.338483142,0.132063175,0.519549051,-0.447632564,0.353610208,0.429586772,-0.225073599,-0.273406909,0.014783262,-0.142341971,0.029941256,0.427960132,-0.378230349,0.216017911,0.301165462,0.081707929,0.018252866,-0.144176086,-0.156326348,0.094320428,0.282258192,0.111687859,0.098842503,0.069842857,-0.355627357,0.024537886,0.098362009,-0.108430146,-0.015950274,0.130328096,0.090782779,-0.080697447,-0.000364925
In-ADBA_no_solvent,2.175629364,-5.47299631,0.119590319,2.528684569,2.975002873,1.735410397,0.285876698,1.512234692,-2.182732268,-0.673356108,-2.245562131,1.301722164,0.51430167,-0.820640211,-0.309648205,-0.113179613,-0.222795795,0.88222363,0.192448853,-0.082749459,0.16332231,-0.862424336,-0.747025045,1.332043879,-0.247650867,-0.214437135,-0.244446745,0.302862216,0.874165068,0.539782894,-0.160212382,0.381088441,0.353420065,-0.309368855,-0.057875404,0.259810649,0.126320023,0.049523346,0.140624599,-0.049611698,0.183177185,-0.096239756,0.095519163,-0.193671,-0.250401548,0.098300175,-0.048878664,0.159689569,0.058995099,-0.177778679,0.183102272,0.117953457,0.277868125,0.052245014,0.122690831,0.123699508,0.15876024,-0.00354282,0.019796177,0.059369973
JOU-11_no_solvent,-0.940810952,-3.387757124,4.089855779,0.90906343,0.221654711,-0.504540794,1.095627067,-1.007089811,0.043883915,-0.954866154,0.306987799,1.228253944,-0.682997979,-1.632691936,-0.837101878,0.502099132,-0.161134237,-0.285830874,0.311625387,0.62491507,-0.548878954,-0.404846944,0.114116496,0.140508247,0.45095474,0.272919528,0.735226697,1.04800792,0.734575715,0.336074936,0.454521648,0.037882176,-0.657227924,-0.044301006,-0.02118911,0.269671538,0.123055138,0.031800885,0.24032674,-0.006732518,0.274755277,-0.247027668,-0.174879459,-0.148837507,0.070374499,0.252653084,-0.001681531,-0.084723007,-0.157128712,-0.027767184,-0.169747618,-0.133855666,-0.008640684,0.218061702,-0.106946055,0.051334821,0.034096882,0.045609338,0.069331432,-0.000152701
JOU-12_no_solvent,-0.262867826,-0.297886485,5.117974989,0.167003954,1.77179246,-1.666746784,1.542226329,-2.37972771,-0.310545135,-0.949458119,-0.083169688,1.736659991,-0.76381995,-1.119346942,-0.920975313,1.790787359,-1.672025448,0.365855103,0.554030804,2.181327731,-0.921582693,-0.219111756,2.343052897,1.22245293,1.211946854,1.503138199,0.607248021,1.263135782,0.816061869,0.311694339,0.600714586,-0.565082191,-0.506443788,-0.023435424,0.030383491,0.142666574,0.033774842,-0.464083307,0.560603075,-0.144551756,0.40491911,-0.044358191,-0.136432868,-0.367630797,0.259570136,0.443612353,-0.001950878,-0.025110827,0.058108341,-0.065853522,-0.212609388,-0.138302201,-0.321697079,0.131223087,-0.112932687,0.152599413,0.182895307,-0.076214934,0.10707407,0.016644171
JUC-110_no_solvent,-2.819302214,3.242029586,0.093013705,-2.61089228,-2.360356862,-0.966702065,1.944021382,-1.902292059,1.257790691,-3.028886942,-0.402639315,1.251701122,-0.909077493,0.039437427,-0.577701416,-0.553231471,1.150535461,0.442809355,0.297214848,0.222710318,1.120236743,-0.409256842,-0.768926481,-0.724666738,0.643882548,0.608881926,-0.946300549,0.077438425,0.636301311,1.393758768,-0.197948143,-0.227670447,-0.003606784,0.43197287,0.086201579,-0.108402529,0.167741714,0.535961469,-0.24364301,0.358656732,-0.383497959,-0.053224481,-0.208239342,-0.1723173,-0.446252011,0.437357609,-0.278831904,-0.119422672,-0.560179424,-0.015354391,-0.220053421,-0.136020945,-0.028459467,0.023696942,0.096412167,0.136240798,0.084114728,-0.112993251,-0.120305641,-0.195187841
JXUST-2_no_solvent,-2.384876343,3.017643824,0.508014219,-1.994718044,1.704026372,-3.225760975,3.666514946,0.54588066,-0.97675764,0.671442244,1.835497863,-1.344722636,-0.072361226,1.744541743,1.152200196,0.942710718,-3.63829774,1.792150537,-0.484584369,0.673976813,-0.608262119,0.56846468,0.015971858,-1.833453837,1.410734631,-0.014317622,1.581152884,0.768079528,-0.005616828,-0.063249491,-0.251686238,0.050349558,-0.429629064,-1.203435771,-0.080368118,-0.56348812,0.613325282,0.391629777,-0.270711153,0.878675613,-0.482030222,1.238147527,0.095539286,0.144115645,-0.422729937,0.245726831,0.277232294,0.080664492,0.577138127,-0.169483294,0.078718199,-0.370739549,0.152022175,-0.276328652,0.183025447,0.252231664,0.054409707,0.160392229,-0.181897449,-0.333520986
KHCO3 CD-MOF_no_solvent,-2.931467723,11.33689194,0.0842736,6.594879902,0.233896161,-3.893077337,0.064483081,-3.8486989,1.382133883,-3.576812369,-1.784252302,4.166993756,-2.750327446,-3.766125944,1.289152882,-1.302775227,2.876067746,-1.559952463,-1.007364732,-0.87979456,-0.472792663,0.368534613,3.372381469,-2.796959788,-2.435205049,-0.967209821,-3.928116226,-0.47674775,-0.453738734,1.040927709,-0.842715143,1.81492105,-1.010257255,-0.063984973,0.476491113,-0.587407627,-0.977316206,0.826924248,0.967181099,0.00574758,0.422683182,-0.146282193,-0.373174459,0.041974748,-0.979582182,0.35331401,0.527878926,-0.194623102,0.501770614,-0.167789018,0.096523488,-0.337727521,-0.028732186,0.324917738,-0.311504572,0.006351191,-0.496143522,0.043665508,-0.02667194,-0.056754017
LaBTB_no_solvent,7.255314989,-4.080572563,0.252057243,2.448412521,1.910443196,-1.859726689,0.135275208,0.739599557,0.044300418,-1.353090401,1.434543132,1.020153975,0.031740747,1.120807268,2.059840067,-0.101720619,0.932380354,0.207927781,0.687322618,-0.65430516,0.180222532,-0.87404523,0.282090602,-0.318314327,-0.529387882,-0.242267271,-0.193426577,-0.403273352,0.15818789,0.85878873,-0.15833885,-0.080652102,0.37630947,-0.361877484,0.051260273,0.237841378,-0.036854126,-0.221897592,0.13627886,0.022343932,-0.228095769,0.078101023,0.269941516,-0.366698942,-0.077365189,0.073180104,-0.038153041,0.097326411,0.061597276,0.090004536,0.05827931,0.022914917,0.23286707,0.002304678,0.093083604,0.014620778,0.113396527,-0.093051628,0.048862999,-0.047417306
La-BTB_no_solvent,7.255314989,-4.080572563,0.252057243,2.448412521,1.910443196,-1.859726689,0.135275208,0.739599557,0.044300418,-1.353090401,1.434543132,1.020153975,0.031740747,1.120807268,2.059840067,-0.101720619,0.932380354,0.207927781,0.687322618,-0.65430516,0.180222532,-0.87404523,0.282090602,-0.318314327,-0.529387882,-0.242267271,-0.193426577,-0.403273352,0.15818789,0.85878873,-0.15833885,-0.080652102,0.37630947,-0.361877484,0.051260273,0.237841378,-0.036854126,-0.221897592,0.13627886,0.022343932,-0.228095769,0.078101023,0.269941516,-0.366698942,-0.077365189,0.073180104,-0.038153041,0.097326411,0.061597276,0.090004536,0.05827931,0.022914917,0.23286707,0.002304678,0.093083604,0.014620778,0.113396527,-0.093051628,0.048862999,-0.047417306
La-BTN_no_solvent,11.30128639,2.689442228,-4.427004839,0.153333894,-2.173202493,-2.023720981,-5.481716285,-2.326102907,-1.346764777,2.568662634,-1.260305769,-0.180605216,0.174979083,0.779463788,0.136169478,1.437405301,2.141516634,-3.583481024,-1.653152518,-0.788562211,0.530678437,-0.45411821,0.526707068,0.283325256,0.216783024,-1.517669092,0.236199914,-0.228927812,0.694293261,0.240924818,-0.581985724,0.211107927,0.132510325,-0.650913211,-0.58372697,0.065401553,0.433233121,-0.340384735,-0.427205483,0.903382457,-0.67983876,-0.45835491,0.51341227,-0.474460957,-0.589976724,-0.090426892,0.049269625,0.075653595,0.431655483,-0.241788753,-0.062441396,0.152196707,0.092364556,-0.024737922,-0.457326089,-0.040631312,0.226377269,-0.081015126,0.747322342,0.014180162
La-Cu_no_solvent,-0.004559112,-4.67367929,0.926192626,0.67595115,-1.415953457,-0.41709126,-0.203468073,1.136601185,0.617036912,-1.622734506,1.021685998,0.714001244,-0.133154808,0.026544152,-0.005578693,0.086523375,0.770319682,-0.557268613,0.461259396,0.586339228,0.7815025,-0.528178116,0.173448336,-0.004380996,-0.750470273,-0.520014374,0.113527239,0.055079245,-0.160519395,0.505826699,0.025104086,-0.428250207,-0.453106907,-0.109920327,-0.154930209,0.219365214,-0.042468334,0.144255916,-0.095497528,0.055528153,-0.059356147,-0.30274823,-0.006633722,0.453613832,-0.04357346,0.141742999,-0.188308629,0.005450406,0.115451447,-0.021349273,0.097697458,0.239909504,0.123520101,-0.12658727,0.069101952,-0.090289445,0.152489866,-0.005190849,0.038876924,-0.121442655
L-Cd_no_solvent,-2.437377583,0.535383943,4.602380473,0.026337519,2.306676433,-0.822367647,0.753859144,-0.016434292,-2.092056238,0.281879494,1.308785456,-1.961803366,0.824964006,-0.892472377,-2.405252399,1.90404043,1.438491562,-0.735100245,3.09793673,-0.854020187,-1.9808239,-0.287581259,0.76638981,-0.951848885,2.375153969,-0.861979109,-1.704356007,1.051539157,-0.184466871,-1.545865671,1.947439983,-0.524315819,-0.793120804,-0.585867466,0.189641778,0.134910003,-0.43732534,-0.099757504,0.1638855,-0.265981249,0.451381044,0.646911729,0.524252368,0.026885185,-0.053145048,-0.460905427,0.458481161,-0.007171623,-0.050252765,-0.140517686,-0.050739983,0.46723518,-0.035453032,0.131845933,-0.082264842,-0.176947652,0.005270294,-0.025361373,0.306783256,0.078569583
L-Zn_no_solvent,-2.311897823,4.692674645,-2.060616329,-2.125030339,3.035243026,-6.146541947,-5.457464124,4.897960009,-2.193046153,2.294826242,1.437315663,-6.285624469,3.598462882,4.009650783,-4.151603158,4.331181791,3.571830872,2.999386494,-1.784151942,-5.709331923,-2.420867048,-0.285006524,-0.416698029,-0.776010698,-1.412992264,-0.659922918,-1.087591608,2.128514284,-1.136918568,-0.965164792,0.526377495,0.145870497,-1.987630388,0.032590022,0.329873609,0.665180171,-0.622819951,-0.547663797,-0.491242008,-0.28326754,-0.097139753,-0.493286414,-0.76781317,-0.153215422,-0.448278924,-0.088164761,-0.401565357,-0.360117552,0.112276449,-0.613050807,-0.142799446,0.053518499,-0.46740221,0.050908796,0.4391573,0.370266391,0.535584395,-0.13781515,-0.153511111,-0.056018451
M0F-841_no_solvent,7.181515658,-0.530031989,-0.436010808,-0.82247661,-2.221862269,1.139710592,-0.509277658,-1.271726544,-3.515839599,1.701344553,2.804061482,0.961080042,1.014941997,0.36123055,0.927059032,-1.122095386,-0.079790092,-3.577232368,0.12175978,-1.164464956,1.394927221,2.196076245,-0.783653403,-0.170363544,0.137403644,1.58904284,0.954394933,0.625917273,-0.681710574,0.294563449,2.11247797,0.22388389,-0.347409808,-1.714074517,-0.246829555,0.037408289,0.923039531,0.262146003,0.320977781,-0.597664633,-0.348245329,0.355121464,-0.1534936,-0.183291266,-0.679682417,-0.592772039,-0.159108798,0.301802571,-0.176514035,-0.177271311,0.184788177,-0.21910004,-0.050690602,0.015540976,0.242576203,-0.016840309,-0.104617678,0.093602806,0.015334045,-0.058488711
MAF-2_no_solvent,-6.575345478,-2.888629746,-2.048262954,1.247407299,-2.863731902,-1.370343448,0.012793836,3.239290354,2.864169526,0.281957673,-0.845459678,-2.798631621,-1.592812149,1.402202684,0.57268224,0.201223168,0.795305952,0.831621571,0.619241641,-0.486167527,-0.285552586,-0.068952411,0.054376819,0.858545102,-0.464683462,1.182277923,0.541630491,-0.137165251,-0.520033794,-0.055900012,0.0510008,-0.10272572,0.124293211,0.23187165,0.128649539,-0.087434809,0.089380791,0.758549213,0.209838193,-0.048694475,0.199875688,-0.596844682,0.155593767,0.076302554,-0.035458932,-0.030815262,-0.173468603,0.158672561,-0.051653902,0.204476805,0.144688507,0.014358619,0.221723822,-0.163260961,0.155174614,-0.003061031,0.022418037,-0.213618592,0.133008734,0.160567378
MAF-23_no_solvent,-2.237647848,1.906471675,-0.577016027,-2.905590663,-4.415222661,0.575071763,0.057919413,-1.949491942,0.846861434,3.635191695,-2.917165595,-2.384180582,-1.724438769,0.246178527,0.459404416,-0.548472758,2.386573255,-0.516365476,0.92174742,-0.942184729,-1.547650882,1.250673131,1.352255047,0.444953444,0.967155727,1.948906421,0.652581135,-0.415450785,0.270797144,0.511155654,-0.457686345,0.293960906,-0.041466443,0.570919992,-0.566264383,-0.20523305,0.616642116,-0.414119749,-0.237441154,0.554576561,-0.222180993,-0.108681286,0.209903095,-0.366357429,-0.187126109,-0.079283885,0.121578142,-0.030089348,0.169329457,-0.535215261,0.239499849,-0.438891383,0.063914043,-0.122706427,-0.178285315,-0.004834482,0.053672159,-0.27760384,-0.026781993,-0.021400305
MAF-stu-1_no_solvent,-5.407048768,1.642091522,1.659518869,-3.267795246,-1.836031932,2.24647485,2.419176063,-2.794314459,0.91600801,0.414008312,-0.054115266,-0.499375562,-0.993546085,-0.39762871,0.300371011,-1.016829032,0.38749024,-1.021725165,0.370825265,0.787779186,-0.005232564,-0.404173331,0.461007116,0.155743221,0.252157915,0.564752578,0.174394484,-0.395542982,-1.088541658,0.537583157,-0.812132972,-0.728433702,-0.077348743,-0.248169972,-0.037304712,-0.020571078,-0.614822278,-0.515336035,-0.22508138,-0.043484165,-0.051518534,0.109208348,0.573340912,0.187895746,-0.196681181,-0.141492402,0.422699731,0.125063762,-0.392432694,-0.160508814,-0.043154011,0.195900876,-0.196051245,0.121289552,-0.02516415,-0.018682342,0.217406992,-0.039694513,0.088224542,-0.092799531
MAF-X25_no_solvent,-2.544145309,-5.024214737,-0.029381083,-0.155872061,-1.84664746,2.47841593,1.523945541,0.851915897,2.551206697,0.124012323,-2.439302093,-1.347876328,0.041824203,1.106933031,0.921662947,0.904820183,-1.109123139,-0.387908456,0.749335526,-0.09614033,-0.437079294,-0.636174451,0.993002823,-0.398812737,-0.80401633,-0.247816099,0.094302335,-0.889640632,-0.606942888,-0.680386422,0.291332533,-0.36349941,-0.138920006,-0.108523505,0.42449416,-0.286884164,-0.083738877,-0.007318091,-0.313838921,0.365077028,0.085883929,0.143849995,-0.481213885,-0.102917315,-0.016626397,0.120986175,-0.089539715,0.043100931,-0.258980685,-0.087525621,0.101484486,-0.216729757,-0.055721269,0.01559476,-0.175566511,0.127847245,0.050659456,0.083350606,0.089932463,0.079506918
MAF-X25ox_no_solvent,-1.848949814,-4.492261777,-1.977125142,-0.463066154,-0.58466459,2.167713275,1.592059633,1.775261616,1.282997484,0.086348063,-2.959513756,-1.545351485,-0.323687491,1.210136195,1.046214106,0.680885248,-1.561757204,-0.361173809,0.411793233,0.008939302,-0.391512848,-0.489203973,1.102030768,-0.607654167,-0.712250385,-0.104213616,0.028869093,-1.111850499,-0.30649841,-0.319622,0.11365576,-0.527397168,0.196648276,-0.076642391,0.548177379,-0.169800755,0.197019446,0.078007667,-0.519199597,-0.113015439,0.343488443,-0.311090294,-0.493927453,-0.616355998,0.03708553,0.041242941,-0.217846964,0.159773291,-0.393441168,-0.176977686,0.180173757,-0.236051395,-0.012174742,0.238743609,-0.112146038,0.252086268,-0.066637569,-0.048989798,0.255424946,0.192183002
MAF-X27_no_solvent,-2.955716307,-5.149841445,-0.479626162,-0.292154119,-1.448220925,3.03187895,1.680780012,0.856577272,2.403187083,0.441048551,-2.775203675,-1.318338809,0.28117129,0.931015626,0.258970987,0.751432023,-1.8240627,0.049429431,0.355228741,0.052242072,-0.444565486,-0.796369449,0.544507839,0.033759265,-0.09639457,-0.111523094,0.18098193,-0.272116822,-0.057391906,-0.722986993,0.260204274,-0.189734125,-0.11655548,-0.011071446,0.40136316,-0.234134546,0.009735708,0.211304029,-0.154961836,0.466834014,0.103722261,0.09681295,-0.322364113,-0.213346787,-0.091018891,0.123443127,-0.12423544,-0.022749814,-0.125759063,-0.053019646,0.059173852,-0.172963001,0.125741721,0.118266916,-0.128699752,0.10332912,0.16379957,0.151453209,0.047392767,0.081034676
MAF-X27-Cl_no_solvent,-2.979925257,-5.106926195,-0.419828322,-0.226976787,-1.533405479,2.740452186,1.67454763,0.990475756,2.420442177,0.555662896,-2.552258764,-1.492980452,0.227562918,0.998876289,0.295273811,0.729112217,-1.793023001,0.084367381,0.333893344,0.085804396,-0.422171491,-0.802485311,0.543145418,0.019242597,-0.098794893,-0.093845767,0.171729555,-0.27378063,-0.069701198,-0.707931791,0.25288299,-0.208901045,-0.125191706,-0.004173793,0.400424191,-0.23375187,0.003723902,0.219134941,-0.158146323,0.467225351,0.090017881,0.101009975,-0.328843565,-0.206534218,-0.090134336,0.136656767,-0.117565687,-0.039076776,-0.106879171,-0.056469897,0.053217414,-0.189976445,0.122207596,0.121741173,-0.122694233,0.085309022,0.160278327,0.172260021,0.049640678,0.060790719
MAF-X27ox_no_solvent,-1.255852267,-4.363054087,-3.592227042,-1.024612256,0.788648345,3.514175309,1.39606772,1.566814908,0.217183715,-0.462424729,-3.296498344,-0.85791859,-0.11525618,1.603313399,0.843909515,0.909835637,-3.122919745,0.386333328,-0.562517327,0.192547267,-0.513364358,-0.659492185,0.720470552,-0.738574337,0.949195487,0.354987689,0.508746862,-0.157368423,0.359955842,-0.806652737,-0.027419154,-0.127573381,0.363973966,0.355564468,0.507831978,0.052392811,0.223830581,0.416009376,-0.211851139,0.248640676,0.24775372,-0.258129618,-0.036695784,-0.534284664,-0.056146616,-0.362030509,-0.105860425,0.309636161,-0.049167247,-0.188055823,0.091443808,-0.0840677,-0.109063144,0.067168817,-0.171983855,0.083117691,0.274528806,0.261630247,0.081986936,0.082203379
Mg2(dobpdc)(3-4-3)_no_solvent,-3.092679578,3.407995457,1.072021692,1.007216664,2.092990969,-3.582119138,-0.979208386,-3.348725035,1.739153083,0.835626416,-1.937626342,2.412449404,1.135963483,-0.303390221,-0.352006753,-1.811033482,-0.238231718,1.185871638,-1.978108175,-1.151132217,-0.691363632,-0.283543633,1.045578088,1.24662603,-1.597633417,-1.289598346,0.08453714,0.482660822,-0.603640132,0.507866037,-0.128097538,-0.297590117,0.351504742,0.215763537,0.043380283,0.912564954,0.54394214,-0.321455068,0.099325063,0.616888661,0.141758658,0.384575429,-0.199618211,0.10755051,-0.019438248,-0.302552284,0.352156045,-0.623737066,-0.176252515,-0.283920821,0.067795287,0.146030718,0.543791571,-0.258194316,0.168723775,-0.207408547,-0.137216838,-0.244164122,0.057769789,-0.133723498
MIL-110 (Al)_no_solvent,0.534895699,-5.493860843,0.320726802,3.206127322,2.664012055,-3.013126335,-0.873244205,0.374633362,0.654885827,1.212247396,0.314118925,3.007863509,1.769541792,1.007351823,1.059766559,-1.737696621,-2.675196016,1.552563077,0.725716689,-1.163808699,-0.999901354,0.591228131,-0.825706729,-2.008199302,-0.56138092,0.129591308,-0.011966493,0.589539888,0.116541482,0.358861995,0.609001403,-0.15207296,-0.152921234,0.119770788,-0.051360144,-0.609703852,0.084396879,-0.430457271,-0.107095092,0.498234094,-0.007694578,-0.00447596,-0.057627429,0.825055529,0.093211943,0.058853601,0.174217546,-0.229479553,-0.01358749,-0.423657942,0.473262086,-0.059152503,-0.032159168,-0.185847941,-0.097554401,-0.187950986,-0.220259235,-0.095655047,-0.012729432,-0.009877784
